,R2,RMSE,MSLE,MEDAE,MAE,EVS,10kf_R2,10kf_RMSE,10kf_MSLE,10kf_MEDAE,10kf_MAE,10kf_EVS,R2_sort,RMSE_sort,MSLE_sort,MEDAE_sort,MAE_sort,EVS_sort,10kf_R2_sort,10kf_RMSE_sort,10kf_MSLE_sort,10kf_MEDAE_sort,10kf_MAE_sort,10kf_EVS_sort,sort_score
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, gpu_id=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.07, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             n_estimators=500, n_jobs=None, num_parallel_tree=None,
             predictor=None, random_state=None, ...)",0.9141378683061436,64.2877628646136,0.02685839560485954,30.59210205078125,46.085669608738115,0.9141999722134795,0.9519669217573152,-39.94611379260834,0.013038304640973657,-22.62132110595703,-29.357485274887086,0.9539488424452672,5,5,4,6,5,5,0,0,0,0,0,0,0
"GradientBoostingRegressor(learning_rate=0.07, n_estimators=500, subsample=0.6)",0.9347322601824248,56.050148385270234,0.018875790539446574,29.125879057472105,40.66664841480332,0.9348155311018556,0.9384607709148115,-48.443044015952104,0.020641603175594655,-23.716174555914904,-33.74301707219526,0.9383480835064036,1,1,0,4,1,1,1,2,1,1,2,2,9
<catboost.core.CatBoostRegressor object at 0x000001F0A8DBA9D0>,0.9161716009383446,63.52183947295548,0.03438804162503438,28.46353914111839,45.122724205543456,0.9164953181677234,0.9376010132446504,-46.707558689551924,0.02478032828714298,-24.04481228527636,-32.21750467338876,0.941337715227578,4,4,6,3,4,4,2,1,3,2,1,1,10
"ExtraTreesRegressor(max_depth=15, n_estimators=21, n_jobs=-2)",0.9365333847231886,55.271359719791356,0.02334078695336687,24.5,38.71229813664598,0.9374723917784787,0.9155184206231006,-52.94297318349155,0.022675885795561616,-24.620238095238086,-35.34139366732804,0.9302468380312423,0,0,2,0,0,0,3,3,2,3,3,3,17
"RandomForestRegressor(max_depth=10, n_estimators=50)",0.9242417559273803,60.38685751887831,0.023076841528658347,24.811000000000007,41.309260455486545,0.924277227365272,0.8985759491448515,-56.04201689556159,0.024876971853274657,-27.961808333333323,-40.05280343683952,0.9162240995637306,3,3,1,1,2,3,5,5,4,4,4,4,26
"LGBMRegressor(learning_rate=0.07, max_depth=19, n_estimators=500, num_leaves=5)",0.8982947348888659,69.96795778492282,0.03880009794907767,42.65265746607243,53.26499158294278,0.8985210633647605,0.9085347723520825,-55.35332041211609,0.04205236317589886,-36.30733383294177,-41.55556094996241,0.9133785545429246,7,7,7,9,7,7,4,4,7,6,6,5,32
"AdaBoostRegressor(loss='square', n_estimators=110)",0.9106679109671467,65.57393183878709,0.03208466828136487,26.166666666666686,46.72000371560027,0.9112105073496344,0.8934967766589882,-62.10798769286847,0.029814017839884917,-36.356977135099534,-44.898974622335814,0.9067188357175333,6,6,5,2,6,6,6,6,5,7,7,6,37
"DecisionTreeRegressor(max_depth=25, min_samples_leaf=2, min_samples_split=5)",0.933430386926704,56.60639482473997,0.024556357148236806,32.0,42.100362318840574,0.9336299291950616,0.8740770999817326,-63.441726326823314,0.03630814897384711,-31.6715,-40.074871875,0.8844144827271412,2,2,3,7,3,2,7,7,6,5,5,8,38
"BaggingRegressor(max_features=0.7000000000000001,
                 max_samples=0.7000000000000001, n_estimators=50)",0.8448712152892696,86.41192399445679,0.062386086980315836,39.09503333333333,63.280264734299536,0.845542638354629,0.8549057982072288,-68.42843250631951,0.05536699976684241,-51.61179000000002,-49.98429499173103,0.8709832212290733,9,9,9,8,9,9,8,8,8,9,8,9,50
"MLPRegressor(alpha=0.001, hidden_layer_sizes=(60, 6), max_iter=60,
             solver='lbfgs')",0.7760918339400021,103.81555888167752,0.087992020376977,43.32913943503823,71.50546098765875,0.7776376095264568,0.8480670094353272,-73.11216869487815,0.10482386010617968,-53.07842923802552,-56.24924854289573,0.890484613909245,13,13,13,10,13,13,9,10,11,10,10,7,57
"SVR(C=1.6, cache_size=4000, epsilon=0.09, gamma=4, kernel='poly')",0.8838646378285823,74.76695938883442,0.05046700344657677,30.384587534364982,55.372807873710876,0.885175317766033,0.8434847048295125,-71.14091660228152,0.22052706462095115,-39.94486552935721,-52.322018067465535,0.8697337637896145,8,8,8,5,8,8,10,9,13,8,9,10,59
"Lasso(alpha=0.1, max_iter=4000)",0.8206746961172069,92.90696380759925,0.06416326852267006,52.8062655745174,71.21889103701135,0.8209931658100046,0.7690026414696154,-86.2389110910874,0.0904430251495718,-56.85305188217543,-68.59183449932337,0.8076292308628916,11,11,10,13,11,11,11,11,10,11,11,12,66
Ridge(solver='sag'),0.8330427132869216,89.64584577533668,0.06607069036132797,51.29750467601997,70.96022366642363,0.8333274982731301,0.7671508247226,-86.29088631772093,0.07522724192374534,-63.07107843931017,-70.53014572048993,0.8079443020849812,10,10,12,11,10,10,12,12,9,13,12,11,69
LinearRegression(),0.8200496440042322,93.06874013655026,0.06430688603473507,52.80284827174995,71.30210705040261,0.8204113011918853,-2.546974424248414,-292.63819488367545,0.16833330856712075,-57.15825426831234,-99.90076948826683,-2.2695636551640543,12,12,11,12,12,12,13,13,12,12,13,13,76
